49.37.235.14 - - [25/Mar/2025:08:25:05 +0000] "GET /web/static/src/libs/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "https://recovery.odooforoffice.online/web/static/src/libs/fontawesome/css/font-awesome.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:25:06 +0000] "GET /web/static/img/favicon.ico HTTP/1.1" 200 1150 "https://recovery.odooforoffice.online/web/database/selector" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:26:06 +0000] "POST /web/database/restore HTTP/1.1" 303 229 "https://recovery.odooforoffice.online/web/database/selector" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:26:07 +0000] "GET /web/database/manager HTTP/1.1" 200 8140 "https://recovery.odooforoffice.online/web/database/selector" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
20.163.14.51 - - [25/Mar/2025:08:27:45 +0000] "GET / HTTP/1.1" 400 255 "-" "Mozilla/5.0 zgrab/0.x"
49.37.235.14 - - [25/Mar/2025:08:27:57 +0000] "GET /odoo?db=server_db HTTP/1.1" 303 275 "https://recovery.odooforoffice.online/web/database/manager" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:27:59 +0000] "GET /web/login?redirect=%2Fodoo%3Fdb%3Dserver_db HTTP/1.1" 200 2089 "https://recovery.odooforoffice.online/web/database/manager" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:28:01 +0000] "GET /web/binary/company_logo HTTP/1.1" 200 8137 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3Fdb%3Dserver_db" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:46:08 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:46:08 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "https://recovery.odooforoffice.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:46:13 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:46:13 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "https://recovery.odooforoffice.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
